Num_Orden;Fecha;Hora_Cobro;Mesa;Propina;Mesero_Fk;Cliente:Fk
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2144;2014-02-07;15:07;15;0.09;9;1
2145;2014-07-24;15:36;7;0.05;8;2
2145;2014-07-24;15:36;7;0.05;8;2
2145;2014-07-24;15:36;7;0.05;8;2
2145;2014-07-24;15:36;7;0.05;8;2
2145;2014-07-24;15:36;7;0.05;8;2
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2146;2014-05-19;18:00;1;0.08;6;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2147;2014-12-19;18:57;2;0.2;5;1
2148;2014-02-02;15:07;5;0.14;6;2
2148;2014-02-02;15:07;5;0.14;6;2
2148;2014-02-02;15:07;5;0.14;6;2
2148;2014-02-02;15:07;5;0.14;6;2
2148;2014-02-02;15:07;5;0.14;6;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2149;2014-03-20;22:04;13;0.12;2;2
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2150;2014-03-16;21:21;10;0.16;2;1
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2151;2014-08-17;17:45;3;0.12;1;2
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2152;2015-01-02;20:09;1;0.2;5;1
2153;2014-05-29;17:45;12;0.13;9;2
2153;2014-05-29;17:45;12;0.13;9;2
2153;2014-05-29;17:45;12;0.13;9;2
2153;2014-05-29;17:45;12;0.13;9;2
2153;2014-05-29;17:45;12;0.13;9;2
2153;2014-05-29;17:45;12;0.13;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2155;2014-10-18;18:57;4;0.2;5;1
2155;2014-10-18;18:57;4;0.2;5;1
2155;2014-10-18;18:57;4;0.2;5;1
2155;2014-10-18;18:57;4;0.2;5;1
2155;2014-10-18;18:57;4;0.2;5;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2156;2014-12-11;21:36;5;0.05;1;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2157;2014-06-18;0:00;9;0.13;7;1
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2158;2014-07-18;16:48;5;0.08;2;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2159;2015-01-11;18:28;9;0.16;7;2
2160;2015-01-31;19:40;5;0.2;5;1
2160;2015-01-31;19:40;5;0.2;5;1
2160;2015-01-31;19:40;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2162;2014-11-05;16:04;12;0.15;2;2
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2163;2014-03-28;15:21;15;0.11;1;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2164;2014-02-15;19:12;15;0.09;4;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2165;2014-05-19;15:50;9;0.08;2;1
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2166;2014-06-14;15:21;15;0.14;4;2
2167;2014-07-16;13:26;3;0.05;9;1
2167;2014-07-16;13:26;3;0.05;9;1
2167;2014-07-16;13:26;3;0.05;9;1
2167;2014-07-16;13:26;3;0.05;9;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2168;2014-10-13;20:38;16;0.12;8;1
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2169;2014-08-05;16:48;2;0.16;4;2
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2170;2015-01-27;14:38;5;0.17;2;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2171;2015-01-08;20:38;8;0.05;8;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2172;2014-12-25;23:16;15;0.16;7;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2173;2014-10-20;23:02;9;0.06;4;1
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2174;2014-11-24;23:45;17;0.14;8;2
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2175;2014-04-03;16:04;4;0.1;2;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2176;2014-05-27;17:31;8;0.09;4;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2177;2014-04-04;14:38;3;0.12;6;1
2178;2014-09-06;18:43;5;0.2;5;1
2178;2014-09-06;18:43;5;0.2;5;1
2178;2014-09-06;18:43;5;0.2;5;1
2178;2014-09-06;18:43;5;0.2;5;1
2178;2014-09-06;18:43;5;0.2;5;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2179;2014-06-13;13:40;5;0.1;2;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2180;2014-03-07;15:21;8;0.11;3;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2181;2014-04-12;17:02;6;0.17;8;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2182;2014-08-31;16:04;7;0.13;4;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2183;2014-02-08;18:14;4;0.15;8;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2184;2014-02-20;23:31;1;0.16;9;1
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2185;2014-10-13;17:16;16;0.06;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2187;2014-06-25;21:21;14;0.11;6;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2188;2014-12-01;19:40;11;0.05;2;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2189;2014-04-25;21:50;1;0.09;4;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
2190;2014-11-08;21:07;1;0.2;5;1
